Time,NoseX,NoseY,NeckX,NeckY,RShoulderX,RShoulderY,RElbowX,RElbowY,RWristX,RWristY,LShoulderX,LShoulderY,LElbowX,LElbowY,LWristX,LWristY,RHipX,RHipY,RKneeX,RKneeY,RAnkleX,RAnkleY,LHipX,LHipY,LKneeX,LKneeY,LAnkleX,LAnkleY,REyeX,REyeY,LEyeX,LEyeY,REarX,REarY,LEarX,LEarY,Label
2019-02-25 13:52:26.222832,33.64323198573619,149.20740389178928,-0.34212163987672417,118.2249644043664,-6.40012139135917,111.54247745609871,-43.46957563966717,44.71760797342193,-35.18941322211126,-5.0372148859543815,6.512938279788847,125.51495016611295,16.070053943511837,85.42002847650689,44.24031044463452,73.27005220692928,6.16972492730988,7.052681537731371,61.8661401917365,44.71760797342193,90.16167300103359,-19.481392557022808,15.113177685899737,33.17513051732321,93.84948945957427,87.8500237304224,99.46738705981014,-8.725090036014405,18.605917873922902,158.92738490745134,38.0929161265258,161.35738016136688,-7.32805755885847,154.06739439962033,0.0,0.0,1
2019-02-25 13:52:26.563724,35.99256842554755,149.20740389178928,2.2045615014532065,118.2249644043664,-4.501454797879071,109.11248220218319,-43.46957563966717,44.71760797342193,-35.377390609109725,-3.807923169267707,9.256684510246705,127.94494542002847,0.0,0.0,0.0,0.0,6.12864338429041,4.6226862838158524,60.95421443037785,39.85761746559089,90.16167300103359,-19.481392557022808,15.113177685899737,33.17513051732321,95.68714199909171,87.8500237304224,99.46738705981014,-8.725090036014405,24.13585012128078,158.92738490745134,41.68749122560719,163.78737541528238,-5.148745671087055,151.6373991457048,0.0,0.0,1
2019-02-25 13:52:26.966798,41.27857541512312,149.20740389178928,4.233599488772919,116.40246796392977,-2.1700047218645535,106.68248694826768,-41.91318244193923,44.71760797342193,-37.09944187088568,-3.807923169267707,11.39928056325136,127.94494542002847,0.0,0.0,0.0,0.0,9.382890893069806,7.052681537731371,62.066934563971046,37.42762221167536,89.62795850700832,-20.710684273709486,17.036891631598987,33.17513051732321,95.68714199909171,87.8500237304224,97.7944361579317,-8.725090036014405,26.89773259935618,156.49738965353583,46.79542832677238,161.35738016136688,-2.479499475548466,149.20740389178928,0.0,0.0,1
2019-02-25 13:52:27.353935,44.21524596488733,149.20740389178928,4.264297794781722,118.2249644043664,-2.1855938086165128,109.11248220218319,-42.167664042781055,47.14760322733745,-37.2986867297207,-2.5786314525810323,11.39928056325136,127.94494542002847,0.0,0.0,0.0,0.0,7.5977986898698475,7.052681537731371,62.066934563971046,37.42762221167536,89.62795850700832,-20.710684273709486,17.036891631598987,33.17513051732321,96.69076743868534,85.42002847650689,97.7944361579317,-8.725090036014405,29.327450152438452,156.49738965353583,46.79542832677238,161.35738016136688,-0.3807754033279537,151.6373991457048,0.0,0.0,1
2019-02-25 13:52:27.739837,44.21524596488733,149.20740389178928,2.2045615014532065,118.2249644043664,-2.1700047218645535,106.68248694826768,-42.167664042781055,47.14760322733745,-38.47708288030644,-3.807923169267707,4.48090825957178,130.374940673944,0.0,0.0,0.0,0.0,7.547208218267208,4.6226862838158524,64.01527859580062,37.42762221167536,90.88907521459292,-20.710684273709486,17.036891631598987,33.17513051732321,97.52479453860914,87.8500237304224,98.84642380777689,-9.95438175270108,31.75716770552073,156.49738965353583,49.28186038398569,161.35738016136688,-0.3807754033279537,151.6373991457048,0.0,0.0,1
2019-02-25 13:52:28.105121,44.21524596488733,149.20740389178928,2.2045615014532065,118.2249644043664,-2.1855938086165128,109.11248220218319,-42.167664042781055,47.14760322733745,-38.47708288030644,-3.807923169267707,4.48090825957178,130.374940673944,0.0,0.0,0.0,0.0,9.320414260738207,4.6226862838158524,64.48708095401416,39.85761746559089,89.62795850700832,-20.710684273709486,16.91470416990469,30.74513526340769,94.86883041054584,85.42002847650689,97.18391694251416,-9.95438175270108,29.66578236863866,158.92738490745134,49.28186038398569,161.35738016136688,-0.3807754033279537,151.6373991457048,0.0,0.0,1
2019-02-25 13:52:28.446518,41.73885048764324,151.6373991457048,-0.344666236470982,120.65495965828192,-4.534026771555123,111.54247745609871,-42.167664042781055,47.14760322733745,-38.47708288030644,-3.807923169267707,6.578439443990885,127.94494542002847,0.0,0.0,0.0,0.0,7.547208218267208,4.6226862838158524,64.48708095401416,39.85761746559089,89.62795850700832,-20.710684273709486,16.794256868706675,28.31514000949217,95.68714199909171,87.8500237304224,96.73100668024524,-10.876350540216087,27.20803470314627,158.92738490745134,44.203285132668825,163.78737541528238,-2.520584718422825,154.06739439962033,0.0,0.0,1
2019-02-25 13:52:28.814670,36.3939020926049,151.6373991457048,-0.3472489685750193,123.08495491219745,-6.446769422574905,113.97247271001423,-42.167664042781055,47.14760322733745,-38.47708288030644,-3.807923169267707,6.645271494383796,130.374940673944,0.0,0.0,0.0,0.0,7.547208218267208,4.6226862838158524,64.48708095401416,39.85761746559089,89.62795850700832,-20.710684273709486,16.91470416990469,30.74513526340769,94.86883041054584,85.42002847650689,97.7944361579317,-8.725090036014405,21.931107754639296,161.35738016136688,42.185654385231445,166.21737066919792,-5.191402963109295,154.06739439962033,0.0,0.0,1
2019-02-25 13:52:29.160380,34.79431464687357,156.49738965353583,-0.3472489685750193,123.08495491219745,-6.494102445666093,116.40246796392977,-45.576071476116425,49.57759848125296,-38.47708288030644,-3.807923169267707,6.645271494383796,130.374940673944,0.0,0.0,0.0,0.0,7.547208218267208,4.6226862838158524,64.96588945914932,42.287612719506406,89.62795850700832,-20.710684273709486,18.442637926960302,30.74513526340769,95.68714199909171,87.8500237304224,97.18391694251416,-9.95438175270108,19.045346062052527,163.78737541528238,39.47505720635783,168.64736592311343,-10.167348508204585,158.92738490745134,0.0,0.0,1
2019-02-25 13:52:29.509443,32.12353003413105,158.92738490745134,-2.296977204076727,125.51495016611295,-8.910037490703191,118.2249644043664,-45.856194416293675,52.00759373516849,-39.64295624018194,-5.0372148859543815,6.7134754097217915,132.8049359278595,0.0,0.0,0.0,0.0,7.5977986898698475,7.052681537731371,67.04551518062006,44.71760797342193,88.57589003080545,-19.481392557022808,17.036891631598987,33.17513051732321,94.86883041054584,85.42002847650689,98.38576569541036,-10.876350540216087,16.727079367270008,166.21737066919792,37.35013910085542,171.07736117702893,-12.444846583544951,161.35738016136688,0.0,0.0,1
